respondent_id,h1n1_vaccine,seasonal_vaccine
28026,0.07577787699502325,0.301130010983478
28027,0.08671144887936383,0.44770411194565496
28028,0.20720284727039548,0.8501511200263894
28029,0.1030205409499343,0.3308611871735414
28030,0.4592265267350969,0.9109047186595907
28031,0.007850057411223344,0.0902165930633581
28032,0.0814083648597238,0.7442055930982103
28033,0.1279754477668524,0.09417613095629766
28034,0.15296539903239517,0.4442913833683527
28035,0.1264227703707874,0.20903443901200583
28036,0.027477587613007424,0.17548256600773954
28037,0.03468026656320202,0.4538931026825886
28038,0.040337540086821035,0.19490252896482152
28039,0.32432348836673736,0.7588598242140783
28040,0.24218083931151863,0.8288868673319342
28041,0.2428712544505634,0.7107680964611063
28042,0.052337575968746476,0.17570854859730092
28043,0.2166919442926252,0.7064733302016528
28044,0.22441474875553083,0.4108366721382178
28045,0.07744385686090366,0.3189703871081503
28046,0.07560312852647802,0.43696342386230014
28047,0.19800902054485336,0.5575327687177175
28048,0.07875927578350819,0.09908014110737413
28049,0.2551167717783084,0.8426343881200253
28050,0.03694053998445157,0.24078930109283203
28051,0.10335584972024385,0.5157594880356888
28052,0.5437634206091279,0.8320254567684471
28053,0.057222333757611765,0.1557101595786384
28054,0.06967838229511245,0.054071219202583114
28055,0.024834886063647862,0.10682829361263126
28056,0.27007907926547,0.8848964795889056
28057,0.05888062060527719,0.7304255116423923
28058,0.07341619584448451,0.1087958144510185
28059,0.03385448082680932,0.1849647600380153
28060,0.12742245195355897,0.5199227006993723
28061,0.07401229116217689,0.48167639167943355
28062,0.07517681063606836,0.3517239088853534
28063,0.20038897283416426,0.2571967483498412
28064,0.19773456119594296,0.560136506691206
28065,0.15046022680103646,0.4835201480121053
28066,0.1670969356956683,0.7892955666257863
28067,0.1994995592767363,0.9018713003175788
28068,0.08931282829323958,0.11649196664334098
28069,0.08136948994502426,0.3684062620232295
28070,0.06068506028008098,0.7635075853427901
28071,0.10425337775035308,0.48276774398793293
28072,0.050870167609364525,0.29654158047606327
28073,0.08984152769043062,0.2810468306040254
28074,0.3145439053625582,0.5791188406338432
28075,0.032292385086204,0.12929269152541487
28076,0.13686243145407315,0.5790531457637444
28077,0.10457721541915235,0.23036581496681766
28078,0.16561547231120022,0.7863509281618908
28079,0.5221734017528761,0.941110953967883
28080,0.13138176370869245,0.26412715180088303
28081,0.41340774108394884,0.8485722026984466
28082,0.43723187512917394,0.876883037444007
28083,0.011588131163262088,0.029644097467371126
28084,0.053609484035241954,0.0982844756445567
28085,0.5798263281294247,0.7975297088072499
28086,0.2632449727137242,0.7342009176953238
28087,0.20264833528154946,0.8550068162171011
28088,0.29292593693913477,0.5606408990566571
28089,0.07971838953414402,0.18643948822210057
28090,0.1612015886176931,0.5120216473589261
28091,0.1098747675528247,0.31074185021557427
28092,0.026283849715400372,0.10032512706422177
28093,0.11808322818647832,0.24929160965597924
28094,0.013230465272840159,0.3714448422189385
28095,0.37288955617139397,0.655341519138135
28096,0.1090420655273706,0.41369306426946195
28097,0.15184622977909637,0.19475924201718173
28098,0.20265567607129767,0.6314779049950532
28099,0.06311971166098544,0.37610761467005177
28100,0.0564240357964871,0.216523241283004
28101,0.3535161916863693,0.7995756366750005
28102,0.06893554029925923,0.30711767177520594
28103,0.09655628889983268,0.6921261161164268
28104,0.2836694576525865,0.9147045224284911
28105,0.08331751212578205,0.1804625168024165
28106,0.08025555918753423,0.2176535706142751
28107,0.08155649121191802,0.2835768321197676
28108,0.04064356201245772,0.11866085820292298
28109,0.10957602132487464,0.25748006273141977
28110,0.35503200835891485,0.8747360103650218
28111,0.052324763612888084,0.5988322998196899
28112,0.23984352221049346,0.3655669831133439
28113,0.2344988632212725,0.8153895919159565
28114,0.07567910067334391,0.2708544833453991
28115,0.2392898255083292,0.7085663350233153
28116,0.15872053199906816,0.23578622529951596
28117,0.04088385897696974,0.20834242377447276
28118,0.06170074382258804,0.11298991667064998
28119,0.13832295163112604,0.4432631820003254
28120,0.21006299375026308,0.44816471014120635
28121,0.19061987454122703,0.7302075474492186
28122,0.008201418031717249,0.009126184121357286
28123,0.0848549929993706,0.09630036570835276
28124,0.19563052897201055,0.39421480685983196
28125,0.43129387607118114,0.807837802875611
28126,0.15994039388708223,0.35638200590462604
28127,0.11744277948133394,0.3070526949318104
28128,0.11705050392423309,0.12666071843274673
28129,0.34757003366610406,0.878176031940266
28130,0.08116327207723589,0.23690292017400708
28131,0.2433967325102996,0.153858716059701
28132,0.41176182315321713,0.9450312105163302
28133,0.19599115220538432,0.6372572198172521
28134,0.09304627007689034,0.24077255772573428
28135,0.3760711776616453,0.959810816658619
28136,0.27486936103080445,0.9232371509603873
28137,0.08451126050033059,0.21753065505769434
28138,0.08467218397107809,0.5789427306968544
28139,0.26586568926760223,0.841974179067988
28140,0.4822414364628218,0.8557438349522184
28141,0.16108777844489272,0.148971272941246
28142,0.02506238310414777,0.067552157548999
28143,0.10495278401885987,0.14366663213740313
28144,0.0880029667992722,0.7905104690947589
28145,0.1616638628420594,0.4477555526419989
28146,0.10527649748838916,0.38013750323073897
28147,0.24627402842243545,0.5214635009055554
28148,0.26037885100922836,0.44314092306133174
28149,0.0370868971390718,0.17660613788001017
28150,0.148648081228675,0.6095348858313975
28151,0.06645125314826957,0.5389378269655047
28152,0.21252642589482873,0.429099608871027
28153,0.07049946057992688,0.12760487206533191
28154,0.03850691985393019,0.08770985706099023
28155,0.04232510738241976,0.6266540463828878
28156,0.01656098334981337,0.25869378914155167
28157,0.03595716586006882,0.1407509269227815
28158,0.42280569778348065,0.9102383143472709
28159,0.38058346953404026,0.776591401878328
28160,0.03207661411140745,0.13296189766978406
28161,0.12366110761627258,0.6916734352844364
28162,0.3326848813727257,0.8416769188066525
28163,0.16469948236567744,0.36991661018341204
28164,0.45627832038938726,0.8087986057425064
28165,0.0849938694442118,0.2732793400083937
28166,0.5473172107972802,0.9287278761795221
28167,0.04632889856164404,0.20456177397068875
28168,0.13851501857537257,0.5624619616789476
28169,0.03575878382551872,0.15216955312440103
28170,0.09346988095551037,0.5576926898393335
28171,0.07679708028361593,0.17556371477047086
28172,0.034349271551253696,0.25624239844028185
28173,0.05905016888535651,0.24030390100823387
28174,0.10034666418164519,0.20251343690378334
28175,0.18631686699064628,0.5757925395621613
28176,0.0020162655414234223,0.026691646767797735
28177,0.09573216080343895,0.22930980375157106
28178,0.20587337029719927,0.8593690535121911
28179,0.05291686053542999,0.3610932479635603
28180,0.03653498256327528,0.14782401947737656
28181,0.08196670145166012,0.3569785756233623
28182,0.05395351831571868,0.2948758735566943
28183,0.12323894443145418,0.12451793960006442
28184,0.026591197374360047,0.17925074703150007
28185,0.18055075931520298,0.30945352301546536
28186,0.11274497644283588,0.4103497477729899
28187,0.11775682347225105,0.2505087397468465
28188,0.044340383264420545,0.1567964582363982
28189,0.09399814672799865,0.27198602228966634
28190,0.11413709258701549,0.3900698960597098
28191,0.11443492514023801,0.20701767096003837
28192,0.10904092581066771,0.2946966581829504
28193,0.22080540695079431,0.8927365559382954
28194,0.05683926470885303,0.49345528719521997
28195,0.21142373106861875,0.9213138088894146
28196,0.4802300081788953,0.7826942273316577
28197,0.10781570823307722,0.3696689293821044
28198,0.5875862340489072,0.9220442707121349
28199,0.11967533467618852,0.24468688008950007
28200,0.15584224067061764,0.4667419216269552
28201,0.15513054965597264,0.5548794149858736
28202,0.04903506721196586,0.2408006458047397
28203,0.24064145002623855,0.670115430772593
28204,0.09914528952924923,0.11827164360110347
28205,0.30960887298470796,0.5695296078158998
28206,0.11904308247143164,0.3900581144720273
28207,0.21835597971225967,0.5599516249996318
28208,0.06943242364085817,0.3267011822548351
28209,0.1463139845418498,0.5056231855008916
28210,0.11131710521495596,0.33684985428919656
28211,0.5089077090070244,0.7570951185513978
28212,0.124821321012796,0.35015928706789295
28213,0.49213801820099407,0.7729391281584133
28214,0.07284605616399607,0.49367314558373226
28215,0.4366468029878077,0.6391485237774753
28216,0.1808055517892298,0.360684636489083
28217,0.10636528637874088,0.3922372351833565
28218,0.5214844488127834,0.6906493739160835
28219,0.03636154812243867,0.05768035328341604
28220,0.2716630498478331,0.6166786767938272
28221,0.1091388367234343,0.20193221980040252
28222,0.3072863865949525,0.8567113871264522
28223,0.21939305095024725,0.9512653545614724
28224,0.20960391721767335,0.2148917837963391
28225,0.021795092619917165,0.10919716258884028
28226,0.1770978664324799,0.2739965495718582
28227,0.24874809792184457,0.8790104270710904
28228,0.08931509131564817,0.6701522272251583
28229,0.3320740837616409,0.4734135344726489
28230,0.06795398517112586,0.13210527119466575
28231,0.3885569001562259,0.7556541869477944
28232,0.1612268687005335,0.3934925482155356
28233,0.270333651812134,0.5983634475426834
28234,0.7362624388959197,0.9752282940490189
28235,0.07438093419779115,0.16011433741133035
28236,0.019513643812741815,0.04526615664286842
28237,0.13594704141568267,0.28851667019640964
28238,0.2527228156753784,0.9001130097414626
28239,0.06954531126810556,0.46538471172420437
28240,0.32111965963593786,0.11377464412360001
28241,0.0688625993492634,0.13881984978494624
28242,0.16062742878151562,0.6481880289617195
28243,0.22302076540030394,0.31023610739444063
28244,0.12723556032396233,0.4812935466111834
28245,0.025139633715731115,0.5766368329938377
28246,0.09536057347242721,0.17428928768454371
28247,0.35693836994127903,0.4200070876784242
28248,0.14681909828562584,0.41973740629531303
28249,0.11158368143916812,0.6530337699859753
28250,0.4618446119673931,0.8100595516171104
28251,0.33088277623346607,0.7863997223063112
28252,0.07812565570453453,0.2581958793963443
28253,0.5689379509836979,0.9297412029857762
28254,0.07675788526282745,0.17547681220228645
28255,0.241023695932612,0.696152359765861
28256,0.727849821654681,0.8082050921966448
28257,0.042770519236741716,0.19534747479928663
28258,0.1566400601988186,0.13521523995926057
28259,0.07231964610356745,0.7859865829810307
28260,0.15324611751300915,0.18843428347430152
28261,0.14025408668859735,0.37331044511646566
28262,0.06267643186568186,0.25366896701851227
28263,0.13706491100822307,0.40912620482085055
28264,0.23484449894100562,0.6328273664437318
28265,0.09924267783126163,0.6058167146980743
28266,0.08031954537066112,0.20161766575477033
28267,0.35012159541025134,0.8470068880206608
28268,0.13816578543876915,0.26167645911198334
28269,0.1128527351985218,0.2234120204512985
28270,0.40537081325728286,0.8980494698598271
28271,0.31313223782712174,0.5199481166845673
28272,0.23413642233983736,0.7977890278726295
28273,0.10732192206911866,0.2619575049073848
28274,0.2473344387715954,0.618098431057508
28275,0.5203100686563054,0.8835835470284864
28276,0.5065561281924035,0.9069135899533713
28277,0.04808528782508946,0.1513405575574849
28278,0.2619868636086712,0.7192102032399514
28279,0.6642637977710977,0.8885147304186886
28280,0.10871011518028283,0.3846533275596295
28281,0.06946331093565983,0.18782834944799326
28282,0.05360659631965089,0.15150411804611066
28283,0.010488264688131419,0.2132046967810664
28284,0.3043726452969913,0.2309583283527816
28285,0.48502868533921795,0.6916148938286377
28286,0.006885764709837346,0.07325932470153398
28287,0.15200497633500343,0.5226652838430647
28288,0.14727039870714478,0.25003866619920373
28289,0.07435290134477728,0.2136730225109107
28290,0.04498039797341013,0.04720368331655555
28291,0.5283304576208875,0.8861228750247103
28292,0.10820251600264956,0.4264053702296578
28293,0.09656179152233522,0.4402727520174522
28294,0.25138103138482965,0.8370599623657532
28295,0.19559713632481618,0.5910273454899005
28296,0.0875834082138736,0.25505716950855695
28297,0.0320458775279314,0.05244060386468503
28298,0.07992082789946212,0.3893221991184603
28299,0.15347268737162464,0.28407607292915166
28300,0.010953926941756597,0.1302245700959434
28301,0.11538457379602703,0.5461372921783
28302,0.24707740845132134,0.42567014283946636
28303,0.886898637445148,0.9593878055838809
28304,0.15399792575802246,0.560336178405121
28305,0.06260557836078158,0.36904048450689436
28306,0.1500709160758089,0.1688277524586377
28307,0.2640273683373971,0.7125894928440683
28308,0.4251120892678455,0.9049229305285458
28309,0.24380252595449223,0.35384726286496293
28310,0.3812090556253472,0.6417221973753673
28311,0.13069369806573833,0.7500390357922382
28312,0.09787437481964852,0.3725231172094479
28313,0.046777755376730415,0.3292363742097152
28314,0.10918536397283997,0.3899595761356882
28315,0.6386009422743165,0.9135162312777243
28316,0.054046312390612646,0.15974624909799767
28317,0.02236462972046924,0.09732212815549775
28318,0.14003485480510805,0.38749220496457587
28319,0.0381119573842835,0.16510383137732454
28320,0.48579256051438424,0.867260987712999
28321,0.36704730843502875,0.9643437295586762
28322,0.5093517084881489,0.808703529225711
28323,0.21768371896808475,0.6116626781792712
28324,0.14517753712253412,0.9337467476553797
28325,0.07287724427287415,0.7586486965334595
28326,0.18283411308660105,0.417190140967981
28327,0.20732770151932184,0.49136219059389913
28328,0.22927575398237635,0.21883979576972135
28329,0.12373207665924173,0.5976679652669127
28330,0.1017797433767886,0.16474140406043697
28331,0.08724494874648393,0.1678837481527302
28332,0.0660468053859938,0.21847184879315587
28333,0.16742230747767908,0.35027124248286484
28334,0.17443143650263002,0.3154282944639353
28335,0.08388597015081183,0.2753757770243982
28336,0.3190424647487278,0.2976128115981699
28337,0.16707003444780974,0.2873969230989817
28338,0.1181232625127409,0.22813844243863007
28339,0.3666586300994161,0.6612137416442837
28340,0.14283119956312626,0.26570307007701766
28341,0.48375637555131606,0.9432663848550237
28342,0.10547009373380133,0.10228078225534715
28343,0.27974289645276135,0.652520908929032
28344,0.05048460647296301,0.3231776046034416
28345,0.04679837532856406,0.6871463846820899
28346,0.029484766898925978,0.2906751690195198
28347,0.5201616238236876,0.8408842998072971
28348,0.040377117868315326,0.3125558854100328
28349,0.11250837692792683,0.31049499416951454
28350,0.4572992690757854,0.8514200562437462
28351,0.05238192737062906,0.46400681869552174
28352,0.127661475418703,0.5284332637423952
28353,0.23400450411429533,0.7510083026389129
28354,0.03549817716181536,0.0808546452028028
28355,0.14681540640586627,0.2078430380136267
28356,0.14576019050834402,0.701494824755509
28357,0.0693967152141818,0.20735304247028455
28358,0.07125338664581686,0.6307206478328234
28359,0.2458100599263659,0.9611022552981512
28360,0.5382014867728429,0.8617112472306556
28361,0.09346298769768205,0.21940177617349096
28362,0.20345939370260502,0.8546231539700995
28363,0.4302201695812413,0.8744748041789482
28364,0.6045991374602349,0.9468025114040106
28365,0.009059172126810063,0.058785325977215364
28366,0.08240106252129163,0.2203754233690317
28367,0.1360385977878886,0.5002459153963669
28368,0.41849751262648344,0.8481915438705397
28369,0.06705354771708759,0.07352632065758578
28370,0.12155153074320009,0.6141490936305214
28371,0.13615677002158305,0.25253923735478817
28372,0.10156963121639243,0.23972981324490988
28373,0.063191001767817,0.10451337793393817
28374,0.20801997550144727,0.3377393958199183
28375,0.07072687657842092,0.2101079777432195
28376,0.15935142247438683,0.692251201559005
28377,0.23359257444245765,0.5477327990165687
28378,0.12445522203610734,0.3014121967415276
28379,0.24013023751383739,0.3413306065455187
28380,0.07216031276147515,0.17965508114097425
28381,0.44026352743032415,0.8054359531589054
28382,0.19811190139680115,0.35539321045101496
28383,0.0170253391898254,0.15526751452553111
28384,0.2014260941418736,0.4468154645945852
28385,0.45670464600489363,0.8755677360773576
28386,0.21665795611437272,0.10853140035640477
28387,0.26348893257160205,0.9254786870427442
28388,0.2770518693824828,0.49705531547707105
28389,0.07424290651621142,0.1950224321755123
28390,0.43966490422196175,0.8279991968294472
28391,0.07283747770188888,0.18236338708531266
28392,0.049423416574468436,0.2960144644770876
28393,0.14837765841646156,0.9446601470526926
28394,0.13190127130813492,0.6368644064270479
28395,0.14383944695907552,0.8985659322152795
28396,0.13269975816457827,0.4060571067679559
28397,0.11921979438611813,0.6043309459133621
28398,0.03788322035719902,0.07314444936538525
28399,0.8140472529539056,0.9411732562544259
28400,0.10777598221874064,0.8968552379229292
28401,0.05214186737403505,0.12072492540297577
28402,0.3502268498064352,0.7162929839324292
28403,0.40598755637304546,0.6957638386152085
28404,0.16234966397002695,0.7662789733332127
28405,0.15283494425046043,0.5723709320047722
28406,0.035465684451812016,0.1267618523377535
28407,0.37008094503384986,0.45235966886543605
28408,0.17726191021833954,0.8581632185787251
28409,0.08414960936228726,0.27775708958936846
28410,0.769375444168003,0.9238434623719315
28411,0.16637653008759237,0.5309167687387307
28412,0.5332753989214299,0.8695044614164551
28413,0.07225908995149893,0.11545351071938409
28414,0.8789392029221034,0.973829581897459
28415,0.008463659145096402,0.09624162970672384
28416,0.14135730123816678,0.6461445077580132
28417,0.12311586846659703,0.34448287112697606
28418,0.14752748775777838,0.27500350389978623
28419,0.25868542449008003,0.7505287895592545
28420,0.4664895372045699,0.8485179704119002
28421,0.09587492011672843,0.6713217922763525
28422,0.05575869012097125,0.13262570544252533
28423,0.07503039586692752,0.23970850810810687
28424,0.2880411973218071,0.2690073039656829
28425,0.058606247953296435,0.1870000702122016
28426,0.04970339490772704,0.23791916892041517
28427,0.2949325467424051,0.4182900215359366
28428,0.09333530877833213,0.5076562706153199
28429,0.27365463935649403,0.12471968737336124
28430,0.1875312920245592,0.726197299875017
28431,0.66780135585323,0.8357527451673488
28432,0.004344450669559406,0.07067802424000079
28433,0.12670285480237373,0.4159447777861525
28434,0.16630056034343116,0.550136919088877
28435,0.08943356332328854,0.6536366813448461
28436,0.09150348516352133,0.35436236698200746
28437,0.09306938572309664,0.320773413169248
28438,0.021226688989370614,0.13967484464404628
28439,0.06031644147116376,0.17486256683290255
28440,0.11291044401162992,0.8594862039664583
28441,0.5123982730274323,0.8185555446274314
28442,0.1067927363810554,0.8726139115350764
28443,0.2558576334175398,0.5920179944533002
28444,0.4379315585003915,0.6125743975280806
28445,0.1320400213401894,0.26327581203996603
28446,0.08537159952323732,0.5236741622573258
28447,0.03173319283982787,0.2919525119274171
28448,0.5525430911532231,0.6754495592258257
28449,0.26701623331624685,0.7357723711842539
28450,0.1663682202584256,0.6216198017501037
28451,0.015090687783542516,0.24455784426160737
28452,0.0884379786288578,0.20426950477355205
28453,0.047538746557836735,0.6019433651748368
28454,0.04771253279487182,0.13679047714206177
28455,0.43038474017524175,0.7871494770919804
28456,0.17360974949128602,0.45519225277181624
28457,0.2081874925691268,0.6736397593708612
28458,0.08386457297137985,0.5635517457918007
28459,0.04007046862711181,0.038725233934338514
28460,0.06668218095233458,0.13002051306771767
28461,0.10859868098355921,0.17597720114190615
28462,0.08572182394924524,0.41628730899539435
28463,0.30816276836248807,0.21205890927127066
28464,0.1148559339310942,0.5485297635582533
28465,0.1969380524056483,0.4291987056342945
28466,0.08474836090366822,0.16988424981843514
28467,0.11945889732193615,0.4522486456373115
28468,0.44236915109165564,0.5880442776167153
28469,0.14111570260783304,0.47751062137851347
28470,0.13637964207249842,0.35828095867612997
28471,0.12934666539064996,0.5218889626932484
28472,0.0822302768690465,0.3670570286769096
28473,0.11713484010121092,0.3260828269486414
28474,0.16660935146776934,0.2751579833421763
28475,0.2216764586262648,0.4788940505273676
28476,0.10789146706744684,0.13363546837662188
28477,0.033710469708733364,0.0701895474601539
28478,0.20397998992439387,0.6433218904138622
28479,0.15410684426905424,0.3234545494167309
28480,0.043925535690794035,0.2779967972300416
28481,0.059076316991525914,0.6041368748408696
28482,0.4009389088552376,0.83230117123454
28483,0.11378416933935731,0.4940484513442551
28484,0.264161051688588,0.8463184274674179
28485,0.01247875036362735,0.03742879298157145
28486,0.05354164710263562,0.07820347850162963
28487,0.10423230889854587,0.2065644083247985
28488,0.1129181591950305,0.6787049951142501
28489,0.3023040276434017,0.3534430818041975
28490,0.07786717767294023,0.5444372757814169
28491,0.19982556760201656,0.7937979137526072
28492,0.11026929213865994,0.5867445965282121
28493,0.0696180143179778,0.058334939938227574
28494,0.466751837070758,0.3461423154348683
28495,0.0199237000177001,0.08109674274397953
28496,0.09748828601467466,0.5040679849705274
28497,0.05656142809250973,0.2451616980589154
28498,0.054304724443404145,0.3689218442918032
28499,0.14418122806726633,0.7416381876891094
28500,0.019646184763205034,0.19419373707082713
28501,0.13759458351353426,0.5489046208841094
28502,0.11720688212319161,0.34308138343420913
28503,0.20121183866348022,0.5450380067893899
28504,0.044598410810920266,0.08067090456348568
28505,0.09228058295063377,0.11695813983865168
28506,0.7559569673540739,0.9450727765758434
28507,0.0376439037258999,0.16746819851255135
28508,0.2760373498826056,0.5352207569363002
28509,0.008293802293408058,0.07078627059990403
28510,0.23582848644118073,0.4752072354765429
28511,0.23236559585601488,0.8720630973419695
28512,0.08309309414564604,0.26755102901386457
28513,0.49546019461676094,0.8787649131396259
28514,0.11952664779521988,0.30713873496177946
28515,0.077053046187175,0.1978047116719794
28516,0.17325285533841042,0.4892088374480299
28517,0.01984603360149568,0.14567990989820054
28518,0.1022182036851593,0.6660618288765915
28519,0.10375530216656097,0.2841547638493631
28520,0.10184417386629728,0.12278566204818372
28521,0.1867272882675784,0.7771475634501747
28522,0.29564732457934667,0.5912067345974151
28523,0.3338885030647248,0.6249341934041245
28524,0.2351384319557848,0.2743715938535487
28525,0.053347474999506136,0.17036030411115574
28526,0.14643135618573908,0.174429078873713
28527,0.06128505410574153,0.19263323267728882
28528,0.3275297374132052,0.5469467247855746
28529,0.07487974176830649,0.17095513831801376
28530,0.12394390771498162,0.5373120287770491
28531,0.12828352347435393,0.23811034533678702
28532,0.022356425963432527,0.09222936173240541
28533,0.09462731693155053,0.21555743805406466
28534,0.04082338070892607,0.07141951335030976
28535,0.13096613830277987,0.398583228330199
28536,0.11145989069558097,0.48214612000438145
28537,0.16196234663040185,0.5818006422047411
28538,0.43439879352566313,0.6857801731910889
28539,0.023015208715224608,0.19195993863804375
28540,0.288296944258773,0.9224245504888057
28541,0.4691169600990431,0.7283316498208987
28542,0.01662442250991329,0.0336324847584872
28543,0.16325481975813858,0.3747918904157314
28544,0.28529308365985906,0.5822370933773757
28545,0.1604451016075122,0.7644800717542278
28546,0.11765401932625709,0.3306324049657646
28547,0.09246901871803748,0.30080302204099774
28548,0.06488013430417035,0.3014850807378168
28549,0.04271734868360354,0.19521795096685057
28550,0.028533738144329187,0.1626756594707704
28551,0.21558684411209908,0.860555883813665
28552,0.15680856251658526,0.45498674728093186
28553,0.3353875264001286,0.7536828692568415
28554,0.35998076473333024,0.6958365938564232
28555,0.1442910920666362,0.489622610874246
28556,0.07269123678094887,0.1414095535864664
28557,0.05897819744595649,0.7889126949930328
28558,0.11315150997117754,0.5781679867662681
28559,0.08485727332159543,0.17471790806468337
28560,0.09043108237646486,0.31185322545590666
28561,0.6387084653357852,0.9439379303284459
28562,0.12876580821631195,0.22664907501981593
28563,0.05028851589111439,0.24832194102793834
28564,0.06773820089664942,0.2531596714717288
28565,0.1637377288794495,0.6242950233368065
28566,0.1742973712227978,0.5365909716974551
28567,0.06409589088995168,0.19068136472445343
28568,0.11492866380920266,0.5376344714759073
28569,0.20495738721520695,0.5633960381271992
28570,0.057462538181916246,0.3180802243863338
28571,0.03285665463070002,0.16967843383208142
28572,0.08078129334594625,0.2285395255790067
28573,0.32163911653227595,0.8705241106643604
28574,0.14338833940086454,0.35319523883874077
28575,0.3127379322470846,0.7864289993496899
28576,0.05972118575364622,0.1482362780813216
28577,0.17405419139897021,0.9401743663628042
28578,0.031154327135831317,0.08537982164755255
28579,0.19362896062776444,0.6689994011830549
28580,0.2261675228766224,0.5149585896672529
28581,0.01551941379637553,0.15459101505872005
28582,0.2426396660568671,0.5868477988229013
28583,0.07580415747212821,0.6131388454040246
28584,0.099000202471395,0.6334479023965376
28585,0.2260038023683325,0.8161741805448942
28586,0.07153764134539868,0.2537096212113096
28587,0.2917645602816243,0.7186074039612655
28588,0.08941515857491245,0.38243863920143123
28589,0.7870594891935516,0.9625879262371821
28590,0.03869218774586583,0.1806893304658073
28591,0.6169495222098192,0.9575398378857598
28592,0.829506428150326,0.9149333026569866
28593,0.37346573205816225,0.8409731869642383
28594,0.04696400970381748,0.18177710402380143
28595,0.11221452000569027,0.8240797149844747
28596,0.07168189427811895,0.2831695400175626
28597,0.23553760672218593,0.641180351826997
28598,0.10625574584472125,0.35154600890034704
28599,0.09287642274417329,0.23500121191780657
28600,0.29421584768919046,0.4828246329421349
28601,0.1448960620151378,0.7107918550373851
28602,0.2033991365061262,0.6876134753719104
28603,0.11563992651441386,0.406671225062674
28604,0.10537025165204132,0.26693036630230216
28605,0.008692298724065297,0.04614518652965405
28606,0.08313649279092838,0.23991244387302205
28607,0.009348456692054714,0.03186590473673492
28608,0.2187886755081973,0.4869247296167071
28609,0.2794134515499285,0.6450752858868367
28610,0.23120303687855717,0.1475459424586635
28611,0.11540282422850442,0.3235187298197967
28612,0.24713176122326377,0.615032026350332
28613,0.03954030798863784,0.16398522998367346
28614,0.10817371109683378,0.3016131528349723
28615,0.02660144962562892,0.11914147692567884
28616,0.45647026460997736,0.8351638895289075
28617,0.0367751810761401,0.09164431574166024
28618,0.20130247353678032,0.10214604415696019
28619,0.30889504252496763,0.5032319461199726
28620,0.2201063660295489,0.37846473163018
28621,0.1380815896681619,0.8139052555601229
28622,0.285200671330666,0.69246724912978
28623,0.24627957994892716,0.5842594246111944
28624,0.1267808826017134,0.43316999347830953
28625,0.08600651741456271,0.19553434509485454
28626,0.16666434310692538,0.8327147065971797
28627,0.37020952629360415,0.8020637532659776
28628,0.13610835513498082,0.43202889418324025
28629,0.009167132046999472,0.026812326544449965
28630,0.7760843554123755,0.9477938200561621
28631,0.06395752824915928,0.5617189853124297
28632,0.0956849163582232,0.26205193612945665
28633,0.3762028138605922,0.6617642383210067
28634,0.23635936690244225,0.5468246138518061
28635,0.14001065604294127,0.8404521765002639
28636,0.03444304475185292,0.4316139977172129
28637,0.36695179747727696,0.7849353335234716
28638,0.14158771757224134,0.4455825206400986
28639,0.3135662299661121,0.8568682280335236
28640,0.1611043843894612,0.8814671181390076
28641,0.06967953276553766,0.38810757682811237
28642,0.49113083356963766,0.828294528078576
28643,0.03568409796666582,0.3712649579564374
28644,0.22245537168375393,0.46676117899512326
28645,0.11026685614490596,0.29378441215763584
28646,0.05303408457637425,0.07747405931155092
28647,0.044730936202810885,0.30991741318008753
28648,0.10917732515977215,0.42650958596851857
28649,0.32666506025943937,0.38351041302926847
28650,0.35606631626235685,0.5082098867826513
28651,0.2590988677722073,0.5211837150861874
28652,0.04572851648742534,0.06511728791622154
28653,0.09431146817317063,0.6660965835278133
28654,0.09626282995734788,0.7172669617514107
28655,0.08725249707538213,0.4518938407128046
28656,0.3653735266146871,0.837661303932697
28657,0.01896880225702873,0.07821486241357725
28658,0.7348320308203858,0.9540779895791264
28659,0.03124098107185257,0.05938184936602095
28660,0.40019967675841295,0.3590579772545234
28661,0.12309253203203442,0.6397603422722425
28662,0.06798361349243673,0.2841217050614519
28663,0.154701885697412,0.3286609520717773
28664,0.06813723041619721,0.6165134376289029
28665,0.10252121821434781,0.2550262452401473
28666,0.037079519630271986,0.05890090726387005
28667,0.16338613965701476,0.5780504533692868
28668,0.1258665456334925,0.18528758508364016
28669,0.19038324012890825,0.6623576581900144
28670,0.14851377231160456,0.1833422175342601
28671,0.14496547875404145,0.25693512340100383
28672,0.08248875093505899,0.7212956508630065
28673,0.1206124634475212,0.5907313039836383
28674,0.04334440705675921,0.1464581002037265
28675,0.42696065948778206,0.9477902225239031
28676,0.15062707711394138,0.5911904566362278
28677,0.2262090331419376,0.8987256174897883
28678,0.07873054813843348,0.38339848204405985
28679,0.048723781935606926,0.5891567947103035
28680,0.06607009401761926,0.37733916034885345
28681,0.10715234781102877,0.7090417411770588
28682,0.3467439688155858,0.8613649734879155
28683,0.10581081259528392,0.38831717888509926
28684,0.10177221995656983,0.25460020768909875
28685,0.11789363504389919,0.26885053263769504
28686,0.1755329796693581,0.6574043119156212
28687,0.056729494255326696,0.1919083647403614
28688,0.12185895730917692,0.6522377740424642
28689,0.5725169319267506,0.8774297716023922
28690,0.2643243190550839,0.7559154840285915
28691,0.4491094380477052,0.6927622854316399
28692,0.3187415435411313,0.9536428425376734
28693,0.07124026083113445,0.5515387234138251
